MONTH YEAR ,FISCAL YEAR NUMBER ,ROUTE NAME,SUM RIDERSHIP AVERAGE,DAY TYPE,End of Summary Table
2020-01-20,2020,"464-MLK, Jr./Capitol",0,Weekday,End of Summary Table
2020-01-20,2020,465-MLK/University of Texas,0,Saturday,End of Summary Table
2020-01-20,2020,465-MLK/University of Texas,0,Sunday,End of Summary Table
2020-01-20,2020,466-Kramer/Domain,0,Saturday,End of Summary Table
2020-01-20,2020,466-Kramer/Domain,0,Sunday,End of Summary Table
2020-01-20,2020,470-Manor Flex,0,Saturday,End of Summary Table
2020-01-20,2020,470-Manor Flex,0,Sunday,End of Summary Table
2020-01-20,2020,470-Manor Flex,0,Weekday,End of Summary Table
2020-01-20,2020,481-Night Owl North Lamar,0,Sunday,End of Summary Table
2020-01-20,2020,483-Night Owl Riverside,0,Sunday,End of Summary Table
2020-01-20,2020,484-Night Owl South Lamar,0,Sunday,End of Summary Table
2020-01-20,2020,485-Night Owl Cameron,0,Sunday,End of Summary Table
2020-01-20,2020,486-Night Owl South Congress,0,Sunday,End of Summary Table
2020-01-20,2020,490-HEB Shuttle,0,Saturday,End of Summary Table
2020-01-20,2020,490-HEB Shuttle,0,Sunday,End of Summary Table
2020-01-20,2020,491-Allandale,0,Sunday,End of Summary Table
2020-01-20,2020,491-Allandale,0,Weekday,End of Summary Table
2020-01-20,2020,492-Delwood,0,Saturday,End of Summary Table
2020-01-20,2020,492-Delwood,0,Sunday,End of Summary Table
2020-01-20,2020,493-EASTVIEW,0,Sunday,End of Summary Table
2020-01-20,2020,550-Metro Rail Red Line,0,Sunday,End of Summary Table
2020-01-20,2020,640-Forty Acres,0,Saturday,End of Summary Table
2020-01-20,2020,640-Forty Acres,0,Sunday,End of Summary Table
2020-01-20,2020,641-East Campus,0,Saturday,End of Summary Table
2020-01-20,2020,641-East Campus,0,Sunday,End of Summary Table
2020-01-20,2020,642-West Campus/UT,0,Saturday,End of Summary Table
2020-01-20,2020,653-Red River,0,Saturday,End of Summary Table
2020-01-20,2020,653-Red River,0,Sunday,End of Summary Table
2020-01-20,2020,653-Red River,0,Weekday,End of Summary Table
2020-01-20,2020,656-Intramural Fields/UT,0,Saturday,End of Summary Table
2020-01-20,2020,656-Intramural Fields/UT,0,Sunday,End of Summary Table
2020-01-20,2020,661-Far West/UT,0,Saturday,End of Summary Table
2020-01-20,2020,661-Far West/UT,0,Sunday,End of Summary Table
2020-01-20,2020,663-Lake Austin/UT,0,Saturday,End of Summary Table
2020-01-20,2020,670-Crossing Place,0,Saturday,End of Summary Table
2020-01-20,2020,671-North Riverside,0,Saturday,End of Summary Table
2020-01-20,2020,671-North Riverside,0,Sunday,End of Summary Table
2020-01-20,2020,672-Lakeshore,0,Saturday,End of Summary Table
2020-01-20,2020,672-Lakeshore,0,Sunday,End of Summary Table
2020-01-20,2020,680-North Riverside/Lakeshore,0,Saturday,End of Summary Table
2020-01-20,2020,681-Intramural/Far West,0,Saturday,End of Summary Table
2020-01-20,2020,681-Intramural/Far West,0,Weekday,End of Summary Table
2020-01-20,2020,682-Forty Acres/East Campus,0,Saturday,End of Summary Table
2020-01-20,2020,682-Forty Acres/East Campus,0,Weekday,End of Summary Table
2020-01-20,2020,935-Tech Ridge Express,0,Saturday,End of Summary Table
2020-01-20,2020,935-Tech Ridge Express,0,Sunday,End of Summary Table
2020-01-20,2020,970-Lantana Express,0,Saturday,End of Summary Table
2020-01-20,2020,970-Lantana Express,0,Sunday,End of Summary Table
2020-01-20,2020,970-Lantana Express,0,Weekday,End of Summary Table
2020-01-20,2020,980-North Mopac Express,0,Sunday,End of Summary Table
2020-01-20,2020,981-Oak Knoll Express,0,Saturday,End of Summary Table
2020-01-20,2020,981-Oak Knoll Express,0,Sunday,End of Summary Table
2020-01-20,2020,982-Pavilion Express,0,Saturday,End of Summary Table
2020-01-20,2020,982-Pavilion Express,0,Sunday,End of Summary Table
2020-01-20,2020,983-N. U.S. 183 Express,0,Saturday,End of Summary Table
2020-01-20,2020,983-N. U.S. 183 Express,0,Sunday,End of Summary Table
2020-01-20,2020,983-N. U.S. 183 Express,0,Weekday,End of Summary Table
2020-01-20,2020,985-Leander/Lakeline Direct,0,Sunday,End of Summary Table
2020-01-20,2020,987-Leander/Lakeline Express,0,Saturday,End of Summary Table
2020-01-20,2020,987-Leander/Lakeline Express,0,Sunday,End of Summary Table
2020-01-20,2020,990-Manor/Elgin Express,0,Saturday,End of Summary Table
2020-01-20,2020,990-Manor/Elgin Express,0,Sunday,End of Summary Table
2020-01-20,2020,493-EASTVIEW,21,Saturday,End of Summary Table
2020-01-20,2020,682-Forty Acres/East Campus,32,Sunday,End of Summary Table
2020-01-20,2020,681-Intramural/Far West,50,Sunday,End of Summary Table
2020-01-20,2020,493-EASTVIEW,55,Weekday,End of Summary Table
2020-01-20,2020,663-Lake Austin/UT,64,Sunday,End of Summary Table
2020-01-20,2020,980-North Mopac Express,65,Saturday,End of Summary Table
2020-01-20,2020,680-North Riverside/Lakeshore,81,Sunday,End of Summary Table
2020-01-20,2020,411-E-Bus/Riverside,102,Saturday,End of Summary Table
2020-01-20,2020,985-Leander/Lakeline Direct,105,Saturday,End of Summary Table
2020-01-20,2020,642-West Campus/UT,123,Sunday,End of Summary Table
2020-01-20,2020,670-Crossing Place,132,Sunday,End of Summary Table
2020-01-20,2020,412-E-Bus/Main Campus,141,Saturday,End of Summary Table
2020-01-20,2020,490-HEB Shuttle,176,Weekday,End of Summary Table
2020-01-20,2020,484-Night Owl South Lamar,208,Saturday,End of Summary Table
2020-01-20,2020,491-Allandale,238,Saturday,End of Summary Table
2020-01-20,2020,412-E-Bus/Main Campus,282,Weekday,End of Summary Table
2020-01-20,2020,233-Decker/Daffan Ln,338,Sunday,End of Summary Table
2020-01-20,2020,410-E-Bus/West Campus,361,Saturday,End of Summary Table
2020-01-20,2020,135-Dell Limited,382,Weekday,End of Summary Table
2020-01-20,2020,411-E-Bus/Riverside,382,Weekday,End of Summary Table
2020-01-20,2020,233-Decker/Daffan Ln,414,Saturday,End of Summary Table
2020-01-20,2020,485-Night Owl Cameron,442,Saturday,End of Summary Table
2020-01-20,2020,486-Night Owl South Congress,443,Saturday,End of Summary Table
2020-01-20,2020,492-Delwood,444,Weekday,End of Summary Table
2020-01-20,2020,345-45TH,511,Sunday,End of Summary Table
2020-01-20,2020,484-Night Owl South Lamar,599,Weekday,End of Summary Table
2020-01-20,2020,345-45TH,740,Saturday,End of Summary Table
2020-01-20,2020,481-Night Owl North Lamar,761,Saturday,End of Summary Table
2020-01-20,2020,483-Night Owl Riverside,768,Saturday,End of Summary Table
2020-01-20,2020,237-Northeast Feeder,808,Sunday,End of Summary Table
2020-01-20,2020,228-VA Clinic,941,Saturday,End of Summary Table
2020-01-20,2020,339-Tuscany,949,Sunday,End of Summary Table
2020-01-20,2020,237-Northeast Feeder,984,Saturday,End of Summary Table
2020-01-20,2020,201-Southpark Meadows,990,Sunday,End of Summary Table
2020-01-20,2020,243-Wells Branch,1033,Sunday,End of Summary Table
2020-01-20,2020,410-E-Bus/West Campus,1096,Weekday,End of Summary Table
2020-01-20,2020,217-Montopolis Feeder,1166,Sunday,End of Summary Table
2020-01-20,2020,339-Tuscany,1178,Saturday,End of Summary Table
2020-01-20,2020,201-Southpark Meadows,1234,Saturday,End of Summary Table
2020-01-20,2020,243-Wells Branch,1249,Saturday,End of Summary Table
2020-01-20,2020,485-Night Owl Cameron,1299,Weekday,End of Summary Table
2020-01-20,2020,392-Braker,1428,Sunday,End of Summary Table
2020-01-20,2020,271-Del Valle,1480,Sunday,End of Summary Table
2020-01-20,2020,322-Chicon/Cherrywood,1483,Sunday,End of Summary Table
2020-01-20,2020,217-Montopolis Feeder,1510,Saturday,End of Summary Table
2020-01-20,2020,214-Northwest Feeder,1643,Weekday,End of Summary Table
2020-01-20,2020,103-Manchaca Flyer,1772,Weekday,End of Summary Table
2020-01-20,2020,392-Braker,1790,Saturday,End of Summary Table
2020-01-20,2020,323-Anderson,1797,Sunday,End of Summary Table
2020-01-20,2020,19-Bull Creek,1816,Sunday,End of Summary Table
2020-01-20,2020,486-Night Owl South Congress,1847,Weekday,End of Summary Table
2020-01-20,2020,5-Woodrow/Lamar,1936,Sunday,End of Summary Table
2020-01-20,2020,483-Night Owl Riverside,2000,Weekday,End of Summary Table
2020-01-20,2020,323-Anderson,2015,Saturday,End of Summary Table
2020-01-20,2020,990-Manor/Elgin Express,2085,Weekday,End of Summary Table
2020-01-20,2020,6-East 12th,2132,Sunday,End of Summary Table
2020-01-20,2020,5-Woodrow/Lamar,2216,Saturday,End of Summary Table
2020-01-20,2020,981-Oak Knoll Express,2249,Weekday,End of Summary Table
2020-01-20,2020,466-Kramer/Domain,2255,Weekday,End of Summary Table
2020-01-20,2020,271-Del Valle,2291,Saturday,End of Summary Table
2020-01-20,2020,322-Chicon/Cherrywood,2314,Saturday,End of Summary Table
2020-01-20,2020,142-Metric Flyer,2459,Weekday,End of Summary Table
2020-01-20,2020,335-335 35th/38th,2464,Sunday,End of Summary Table
2020-01-20,2020,315-Ben White,2465,Sunday,End of Summary Table
2020-01-20,2020,111-South Mopac Flyer,2623,Weekday,End of Summary Table
2020-01-20,2020,481-Night Owl North Lamar,2673,Weekday,End of Summary Table
2020-01-20,2020,315-Ben White,2726,Saturday,End of Summary Table
2020-01-20,2020,6-East 12th,2743,Saturday,End of Summary Table
2020-01-20,2020,18-Martin Luther King,2756,Sunday,End of Summary Table
2020-01-20,2020,30-Barton Creek Sq,2820,Sunday,End of Summary Table
2020-01-20,2020,550-Metro Rail Red Line,2877,Saturday,End of Summary Table
2020-01-20,2020,335-335 35th/38th,2921,Saturday,End of Summary Table
2020-01-20,2020,233-Decker/Daffan Ln,2984,Weekday,End of Summary Table
2020-01-20,2020,318-Westgate/Slaughter,3020,Sunday,End of Summary Table
2020-01-20,2020,105-South 5th Flyer,3024,Weekday,End of Summary Table
2020-01-20,2020,19-Bull Creek,3084,Saturday,End of Summary Table
2020-01-20,2020,465-MLK/University of Texas,3311,Weekday,End of Summary Table
2020-01-20,2020,345-45TH,3354,Weekday,End of Summary Table
2020-01-20,2020,310-Parker/Wickersham,3364,Sunday,End of Summary Table
2020-01-20,2020,30-Barton Creek Sq,3376,Saturday,End of Summary Table
2020-01-20,2020,171-Oak Hill Flyer,3566,Weekday,End of Summary Table
2020-01-20,2020,318-Westgate/Slaughter,3593,Saturday,End of Summary Table
2020-01-20,2020,2-Rosewood,3640,Sunday,End of Summary Table
2020-01-20,2020,680-North Riverside/Lakeshore,3650,Weekday,End of Summary Table
2020-01-20,2020,18-Martin Luther King,3723,Saturday,End of Summary Table
2020-01-20,2020,337-Koenig/Colony Park,4031,Sunday,End of Summary Table
2020-01-20,2020,350-Airport Blvd,4070,Sunday,End of Summary Table
2020-01-20,2020,237-Northeast Feeder,4093,Weekday,End of Summary Table
2020-01-20,2020,324-Georgian/Ohlen,4162,Sunday,End of Summary Table
2020-01-20,2020,MA-MetroAccess,4264,Sunday,End of Summary Table
2020-01-20,2020,310-Parker/Wickersham,4333,Saturday,End of Summary Table
2020-01-20,2020,17-Cesar Chavez,4471,Sunday,End of Summary Table
2020-01-20,2020,2-Rosewood,4515,Saturday,End of Summary Table
2020-01-20,2020,350-Airport Blvd,4703,Saturday,End of Summary Table
2020-01-20,2020,641-East Campus,4854,Weekday,End of Summary Table
2020-01-20,2020,672-Lakeshore,4919,Weekday,End of Summary Table
2020-01-20,2020,383-Research/Braker,5118,Sunday,End of Summary Table
2020-01-20,2020,17-Cesar Chavez,5429,Saturday,End of Summary Table
2020-01-20,2020,MA-MetroAccess,5436,Saturday,End of Summary Table
2020-01-20,2020,324-Georgian/Ohlen,5504,Saturday,End of Summary Table
2020-01-20,2020,935-Tech Ridge Express,5579,Weekday,End of Summary Table
2020-01-20,2020,337-Koenig/Colony Park,5764,Saturday,End of Summary Table
2020-01-20,2020,671-North Riverside,5984,Weekday,End of Summary Table
2020-01-20,2020,333-William Cannon,5998,Sunday,End of Summary Table
2020-01-20,2020,4-7th Street,6199,Sunday,End of Summary Table
2020-01-20,2020,311-Stassney,6545,Sunday,End of Summary Table
2020-01-20,2020,640-Forty Acres,6947,Weekday,End of Summary Table
2020-01-20,2020,217-Montopolis Feeder,7002,Weekday,End of Summary Table
2020-01-20,2020,339-Tuscany,7116,Weekday,End of Summary Table
2020-01-20,2020,383-Research/Braker,7209,Saturday,End of Summary Table
2020-01-20,2020,987-Leander/Lakeline Express,7335,Weekday,End of Summary Table
2020-01-20,2020,333-William Cannon,7443,Saturday,End of Summary Table
2020-01-20,2020,4-7th Street,7466,Saturday,End of Summary Table
2020-01-20,2020,243-Wells Branch,7470,Weekday,End of Summary Table
2020-01-20,2020,663-Lake Austin/UT,7870,Weekday,End of Summary Table
2020-01-20,2020,311-Stassney,8365,Saturday,End of Summary Table
2020-01-20,2020,228-VA Clinic,9259,Weekday,End of Summary Table
2020-01-20,2020,3-Burnet/Manchaca,9287,Sunday,End of Summary Table
2020-01-20,2020,201-Southpark Meadows,9317,Weekday,End of Summary Table
2020-01-20,2020,325-Metric/Rundberg,9528,Sunday,End of Summary Table
2020-01-20,2020,392-Braker,9638,Weekday,End of Summary Table
2020-01-20,2020,980-North Mopac Express,10303,Weekday,End of Summary Table
2020-01-20,2020,1-North Lamar/South Congress,10986,Sunday,End of Summary Table
2020-01-20,2020,323-Anderson,11502,Weekday,End of Summary Table
2020-01-20,2020,322-Chicon/Cherrywood,12022,Weekday,End of Summary Table
2020-01-20,2020,325-Metric/Rundberg,12116,Saturday,End of Summary Table
2020-01-20,2020,3-Burnet/Manchaca,12374,Saturday,End of Summary Table
2020-01-20,2020,5-Woodrow/Lamar,12521,Weekday,End of Summary Table
2020-01-20,2020,1-North Lamar/South Congress,13862,Saturday,End of Summary Table
2020-01-20,2020,982-Pavilion Express,14196,Weekday,End of Summary Table
2020-01-20,2020,30-Barton Creek Sq,14726,Weekday,End of Summary Table
2020-01-20,2020,6-East 12th,14727,Weekday,End of Summary Table
2020-01-20,2020,661-Far West/UT,15046,Weekday,End of Summary Table
2020-01-20,2020,803-Burnet/S Lamar,15264,Sunday,End of Summary Table
2020-01-20,2020,335-335 35th/38th,15738,Weekday,End of Summary Table
2020-01-20,2020,7-Duval / Dove Springs,15899,Sunday,End of Summary Table
2020-01-20,2020,642-West Campus/UT,16247,Weekday,End of Summary Table
2020-01-20,2020,315-Ben White,16704,Weekday,End of Summary Table
2020-01-20,2020,20-Manor Rd/Riverside,17893,Sunday,End of Summary Table
2020-01-20,2020,10-South 1st/Red River,18055,Sunday,End of Summary Table
2020-01-20,2020,656-Intramural Fields/UT,18170,Weekday,End of Summary Table
2020-01-20,2020,318-Westgate/Slaughter,19273,Weekday,End of Summary Table
2020-01-20,2020,19-Bull Creek,19958,Weekday,End of Summary Table
2020-01-20,2020,670-Crossing Place,19963,Weekday,End of Summary Table
2020-01-20,2020,271-Del Valle,20007,Weekday,End of Summary Table
2020-01-20,2020,803-Burnet/S Lamar,20658,Saturday,End of Summary Table
2020-01-20,2020,7-Duval / Dove Springs,21338,Saturday,End of Summary Table
2020-01-20,2020,10-South 1st/Red River,22100,Saturday,End of Summary Table
2020-01-20,2020,20-Manor Rd/Riverside,22452,Saturday,End of Summary Table
2020-01-20,2020,300-Springdale/Oltorf,22704,Sunday,End of Summary Table
2020-01-20,2020,310-Parker/Wickersham,23453,Weekday,End of Summary Table
2020-01-20,2020,18-Martin Luther King,23523,Weekday,End of Summary Table
2020-01-20,2020,801-N Lamar S Congress,23980,Sunday,End of Summary Table
2020-01-20,2020,2-Rosewood,25442,Weekday,End of Summary Table
2020-01-20,2020,300-Springdale/Oltorf,26792,Saturday,End of Summary Table
2020-01-20,2020,350-Airport Blvd,29298,Weekday,End of Summary Table
2020-01-20,2020,985-Leander/Lakeline Direct,29672,Weekday,End of Summary Table
2020-01-20,2020,17-Cesar Chavez,30014,Weekday,End of Summary Table
2020-01-20,2020,324-Georgian/Ohlen,30695,Weekday,End of Summary Table
2020-01-20,2020,801-N Lamar S Congress,34511,Saturday,End of Summary Table
2020-01-20,2020,383-Research/Braker,35213,Weekday,End of Summary Table
2020-01-20,2020,337-Koenig/Colony Park,39929,Weekday,End of Summary Table
2020-01-20,2020,333-William Cannon,40952,Weekday,End of Summary Table
2020-01-20,2020,4-7th Street,40976,Weekday,End of Summary Table
2020-01-20,2020,MA-MetroAccess,48001,Weekday,End of Summary Table
2020-01-20,2020,311-Stassney,51052,Weekday,End of Summary Table
2020-01-20,2020,550-Metro Rail Red Line,58030,Weekday,End of Summary Table
2020-01-20,2020,3-Burnet/Manchaca,63721,Weekday,End of Summary Table
2020-01-20,2020,325-Metric/Rundberg,66601,Weekday,End of Summary Table
2020-01-20,2020,1-North Lamar/South Congress,69368,Weekday,End of Summary Table
2020-01-20,2020,803-Burnet/S Lamar,125744,Weekday,End of Summary Table
2020-01-20,2020,20-Manor Rd/Riverside,136542,Weekday,End of Summary Table
2020-01-20,2020,10-South 1st/Red River,138964,Weekday,End of Summary Table
2020-01-20,2020,7-Duval / Dove Springs,140874,Weekday,End of Summary Table
2020-01-20,2020,300-Springdale/Oltorf,146619,Weekday,End of Summary Table
2020-01-20,2020,801-N Lamar S Congress,207933,Weekday,End of Summary Table
2019-12-01,2020,100-MetroAirport,0,Saturday,End of Summary Table
2019-12-01,2020,100-MetroAirport,0,Sunday,End of Summary Table
2019-12-01,2020,100-MetroAirport,0,Weekday,End of Summary Table
2019-12-01,2020,103-Manchaca Flyer,0,Saturday,End of Summary Table
2019-12-01,2020,103-Manchaca Flyer,0,Sunday,End of Summary Table
2019-12-01,2020,105-South 5th Flyer,0,Saturday,End of Summary Table
2019-12-01,2020,105-South 5th Flyer,0,Sunday,End of Summary Table
2019-12-01,2020,110-South Central Flyer,0,Saturday,End of Summary Table
2019-12-01,2020,110-South Central Flyer,0,Sunday,End of Summary Table
2019-12-01,2020,110-South Central Flyer,0,Weekday,End of Summary Table
2019-12-01,2020,111-South Mopac Flyer,0,Saturday,End of Summary Table
2019-12-01,2020,111-South Mopac Flyer,0,Sunday,End of Summary Table
2019-12-01,2020,122-Four Points Limited,0,Saturday,End of Summary Table
2019-12-01,2020,122-Four Points Limited,0,Sunday,End of Summary Table
2019-12-01,2020,122-Four Points Limited,0,Weekday,End of Summary Table
2019-12-01,2020,127-Dove Springs Flyer,0,Saturday,End of Summary Table
2019-12-01,2020,127-Dove Springs Flyer,0,Sunday,End of Summary Table
2019-12-01,2020,127-Dove Springs Flyer,0,Weekday,End of Summary Table
2019-12-01,2020,135-Dell Limited,0,Saturday,End of Summary Table
2019-12-01,2020,135-Dell Limited,0,Sunday,End of Summary Table
2019-12-01,2020,142-Metric Flyer,0,Saturday,End of Summary Table
2019-12-01,2020,142-Metric Flyer,0,Sunday,End of Summary Table
2019-12-01,2020,171-Oak Hill Flyer,0,Saturday,End of Summary Table
2019-12-01,2020,171-Oak Hill Flyer,0,Sunday,End of Summary Table
2019-12-01,2020,21-Exposition/Chicon Clockwise,0,Saturday,End of Summary Table
2019-12-01,2020,21-Exposition/Chicon Clockwise,0,Sunday,End of Summary Table
2019-12-01,2020,21-Exposition/Chicon Clockwise,0,Weekday,End of Summary Table
